SMILES
CN(C)C(=O)CC1CC2(CCN(CC2)C(=O)Nc2cccc(C)c2)Oc2ccccc12
CC(NC(=O)CCNS(=O)(=O)c1ccccc1)c1ccccc1
OCCN1CC2(C1)CCC(O2)C(=O)Nc1cccc(F)c1
Cc1ccc(CN2CCCC3(CC(CO3)n3ccnc3)C2)o1
COCC1CCC2(CCN(CC2)S(C)(=O)=O)N1CC1CC1
CC(C)CC(NS(=O)(=O)c1ccc2n(C)c(=O)oc2c1)C(=O)NCc1cccnc1
CC(C)CN1C[C@@H]2CCN(CC[C@H]2S1(=O)=O)C(=O)C1CCCO1
CC(C)CN1C2CCN(C2CC1=O)S(=O)(=O)c1cn(C)cn1
CC1CC(C)CN(C1)C1CCN(Cc2cccnc2)CC1
Cc1nnn2CC(CNCc3cc(C)cc(C)c3)COCc12
CC(C)NC(=O)CC1CC2(CCN(Cc3cnn(C)c3)CC2)Oc2ccccc12
CN1CC2(C)CN(CC(C)(C1)C2O)C(c1ccccc1)c1ccccc1
Fc1ccccc1N1CCN(CC1)C1CCCN(C1)C(=O)Cn1cccn1
CC(NC(=O)c1cccs1)C(N1CCN(Cc2ccccc2)CC1)c1cccs1
COC1COC2(C1)CCN(CC2)S(=O)(=O)C1CC1
CCS(=O)(=O)N1CCC2(C1)CN(C(=O)CN2C)c1cccnc1
CC(C)C(CC(=O)NCc1ccco1)c1ccco1
CC1N(CC=C)C(=O)COC11CCN(Cc2nccs2)CC1
CC(C(O)=O)c1ccc2Sc3ccccc3C(=O)Cc2c1
CCn1ncc(C2=NOC(C2)C(=O)N2CCC(CC2)C(N)=O)c1C
CC1CCc2sc(cc2C1)C(=O)NCc1ccccn1
Clc1ccc(cc1)\C=N\NC(=O)C1CC11CCC1
CC1CCCCN1S(=O)(=O)c1ccc2N(CCc2c1)C(=O)C1CC1
Cn1nnc2CN(CC(COCC3CC3)c12)C(=O)CS(C)(=O)=O
CCN(CC)C(=O)C(C)OC(=O)COc1ccc(Cl)cc1C
COC1CCCN(C1)C(=O)c1cccc(OC2CCN(CC2)S(C)(=O)=O)c1
CN(C)CCOCC1CN(Cc2cccc(C)n2)Cc2ccnn2C1
COC(=O)C1=C(C)N=C2SC(C)C(=O)N2C1\C=C\c1ccccc1
CS(=O)(=O)N1CCCC11CCCN(C1)C(=O)c1ccno1
Cc1cc(C(=O)CN2C(=O)NC(C)(C2=O)c2ccccc2)c(C)n1CC1CCCO1
O=C(Nc1ccc2OCCOc2c1)C1CCCN(C1)S(=O)(=O)c1c[nH]cn1
CN(C)C1COC2(C1)CCN(CC2)S(=O)(=O)C1CC1
Cc1ccc(cc1)N1C(=O)C2CCC(C)(C1=O)C2(C)C
Clc1ccc(NC2N(Cc3ccccc3)C(=O)c3ccccc23)nc1
C[C@@H]1CN(CC[C@@]11CCC(O1)C(=O)NCC1CC1)C(=O)Nc1ccccc1
CC1CC(N(C(=O)c2ccco2)c2ccccc2)c2ccccc2N1C(=O)c1ccco1
O=C(NCCc1ccccc1)C1CN(C(=O)C1)c1ccc2OCCOc2c1
CN1C(Cn2cccn2)CC2CN(CCC12)C(=O)c1ccccc1
CC1CCCCN1C(=O)Cn1c2ccc(cc2oc1=O)S(=O)(=O)N1CCCC1
Cn1ccnc1CN1CCCC2(CC(CO2)Nc2cccc(F)c2)C1
CC1CN(CC(C)O1)S(=O)(=O)Cc1ccccc1
Cc1nc(cs1)C(=O)N1CCc2c([nH]c3ccccc23)C1c1cc(F)ccc1F
Fc1cccc(CN2CC3CN(CC3C2)C(=O)c2cccs2)c1
CNC(=O)CC1CC2(CCN(CC2)C(=O)COc2ccccc2)Oc2ccccc12
FC(F)(F)C1CCCN(C1)C(=O)CNC(=O)c1ccc2ccccc2c1
OC(=O)C1CCC(=O)N(C2CC2)C1c1ccccc1
OC(CNCc1ccc(F)cc1)COc1ccc(cc1)C(=O)c1ccccc1
Fc1ccc(CN2CCCC3(CCN(C3)C(=O)c3ccoc3)C2)cc1F
CC(C)(C)CC(=O)N1CCC2(CC1)CC(CC(=O)Nc1cccnc1)c1ccccc1O2
CN(Cc1c(nc2ccc(Cl)cn12)C(=O)N1CCCCCCC1)C1CCOC1
CC(C)NC(=O)N1CCC(C1)c1nnc2ccc(cn12)C(=O)NCCc1ccncc1
OC(C(=O)N\N=C\c1ccco1)c1ccccc1
CCN1C(=O)C(CC11CCN(CC1)c1ncccn1)c1ccccc1
CC1(CCS(=O)(=O)C1)NC(=O)c1cccc(c1)S(=O)(=O)N1CCCc2ccccc12
Nc1nc(=O)c2ncn(C3C[C@H](O)[C@@H](CO)C3=C)c2[nH]1
CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c1nc(Cl)ccc1Cl
CCn1cc2CN(CC3CCOCC3)CC(COC)c2n1
CC(C)OC(=O)C1=C(C)NC(N)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC1CN(C1)C(c1ccccc1)c1ccccc1
O=C(Nc1ccccc1)C1CC(=O)N=C(N1)N1CCCCC1
CC1=C(CCN2CCN(C3CCCC3)C(CCO)C2)C(C)(C)CCC1
Fc1ccc(cc1)N1CC(CC1=O)C(=O)NCc1ccc2OCOc2c1
OC(=O)C1CCCCC1C(=O)Nc1nc(cs1)-c1cccs1
CC1CCCN(C1)S(=O)(=O)c1ccc(CN2C(=O)c3cccnc3C2=O)cc1
OC[C@H]1O[C@H](C(O)[C@H]1O)n1cccnc1=O
Fc1cccc(CN2CC3CN(Cc4cccs4)CC3C2)c1
OC(=O)CN1CC2CCC(C1)N2C(=O)c1ccco1
Cc1ccc(cc1)S(=O)(=O)CC(N1CCCCC1)c1ccccc1
CC(C)CCN1CCNC(=O)C1CC(=O)N(C)CCCN1CCOCC1
COc1cccc(c1)N1CC(CC1=O)C(=O)Oc1ccc2ccccc2c1
CC(C)n1cnc2CCN(C(C(=O)Cc3ccncc3)c12)C(=O)c1cccnc1
COc1cccc(c1)C(=O)CC(C(O)=O)c1ccc(F)cc1
COc1cccc(c1)-n1nc(C(=O)N2CC(C)CC(C)C2)c2ccccc2c1=O
COc1cccc(c1)C(C)N(C)Cc1nc(COc2ccccc2)no1
[O-][N+](=O)c1ccc(N2CCOCC2)c(c1)C(=O)NC1CCSc2ccccc12
COc1ccc(NC(=O)c2cccc(c2)N2C(=O)NC3CC2(C)Oc2ccccc32)cc1
Cn1nc(cc1NC(=O)CC(CC(O)=O)c1ccccc1)C1CC1
COc1ccc(cc1)C1N(Cc2ccco2)C(=O)CN(C2CCCCC2)C1=O
C(C1CN(Cc2ccccn2)Cc2nccn2C1)N1CCCC1
O=C(CC1N(Cc2ccc(cc2)-c2ccccc2)CCNC1=O)NC1CCC1
O=C1NC(Nc2ccccc12)c1ccncc1
CC(C)N1CCN(CC#N)C2(CCN(C2)C(=O)c2cc(C)n[nH]2)C1=O
CN(C(=O)c1cccs1)C1(C)CCS(=O)(=O)C1
Cc1onc(c1C(O)c1ccc(F)cc1)-c1ccccc1
NC(=O)C(c1ccc(Cl)cc1)c1ccc(Sc2ccccc2)nn1
O=C(C1CCCN(C1)C(=O)c1ccc(cc1)N1CCOCC1)c1cccc2ccccc12
Cc1nc(CN2CCC3(CC(OCCO)c4ccccc34)CC2)cs1
CC(C)N1CCC(CC1)N1CCN(Cc2ccc3nsnc3c2)CC1CCO
CC1CCCCC1NC(=O)CCCCn1c(=O)[nH]c2ccsc2c1=O
CN1CC(C(C1)c1ccc(Cl)cc1)C(=O)c1cccs1
COc1ccc(cc1)C1CC1\C(C)=N\OC(=O)c1cccs1
CN(C)C(=O)N1CCc2ncnc(C3CCOC3)c2CC1
COCc1cnc2C(C)N(CCn12)C(=O)c1cnc(C)cn1
CC1(Oc2cccnc2NC1=O)C(=O)NCCCN1CCOCC1
Cc1ccccc1N1CC2(CCN(C2)C(=O)C2CC2)CC1=O
CCCS(=O)(=O)NCC1COCc2c(C)nnn2C1
Cc1cccc(n1)N1CCC2(C1)CCCN(C2)C(=O)c1cnccn1
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(Cl)c1Cl)C(=O)OC
CC1CN(CCOCCSc2ccccc2)CC(C)O1
Cn1cc(cn1)C1COC2(C1)CCCN(C2)C(=O)c1ccccc1F
CC1CC(C)CN(C1)C(=O)COc1ccc(cc1)-c1nnco1
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
COC1CC2(CCN(CC(O)=O)CC2)c2cc(F)ccc12
C\N=C1/SC(CC(=O)Nc2ccccc2F)C(=O)N1C
COCCC(=O)C1Cc2nc(sc2N1C(C)C)-c1cccc(OC)c1
COc1ccc(OCc2cc(no2)C(=O)N2CCCC(O)C2)c2ccccc12
COCCCN(C(C)c1ccncc1)C(=O)Nc1ccccc1
CC1Cc2cc(ccc2N1C(C)=O)S(=O)(=O)N1CCCC(C1)C(=O)N1CCCCC1
CC(C)(C)NC(=O)CCC1COc2ccccc2O1
CC(OC(=O)Cc1coc2cc(C)ccc12)C(=O)NCc1ccc2OCOc2c1
OC(=O)c1cccnc1SC1CC(=O)NC1=O
Cc1nc2sc(C(N3CCOCC3)c3ccco3)c(O)n2n1
Cc1ccc(NC(=O)N2CCN(CC2)C(=O)C2CCCO2)cc1
CN1C(=O)CCC11CCCN(CC1)C(=O)NCc1ccccc1
CS(=O)(=O)N1CCCC2(CC(CO2)Nc2nccs2)C1
CC1(NC(=O)N(CC(=O)Nc2ccc(cc2)N2CCOCC2)C1=O)c1ccccc1
O=c1n(-c2ccccc2)c(SCC2CCCCO2)nc2ccccc12
CN1CCC2(CN(C2)C(=O)CCc2ccccc2)OCC1C(O)=O
CCN1CCC2(CN(CC22CCN(CC2)C(=O)Cc2ccsc2)C(=O)N(C)C)C1=O
COc1ccc(OC)c(c1)S(=O)(=O)N1CCCC1C(=O)N1CCc2ccccc2C1
CN(C1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2)C(=O)c1cncc(Br)c1
COc1ccc(NC(=O)c2ccc(OCC3CCCO3)cc2)cc1OC
CC(C)N1CCC(CC1)N1CCN(CC1CCO)C1CCCCC1
C(OC1CC2CN(Cc3cccs3)CCN2C1)c1ccccn1
CC(OCCN(C)C)C(=O)C12CC3CC(CC(C3)C1)C2
Cc1cc(C(=O)CN2C(=O)NC3(CCCc4ccccc34)C2=O)c(C)n1Cc1ccccc1
COCC(=O)N1CCCC2(CCC(=O)N2Cc2cccnc2)C1
CCn1nnc2C(COC)N(Cc3c(C)noc3C)CCc12
OCCC1CN(Cc2ccc3OCCc3c2)CCN1C1CCCC1
COCCCN1CC2(CC1=O)CCCCN2C(=O)Cc1ccccc1
CSCC(C)N1CCC(CC1)N1CCC(CC1)C(=O)NCc1ccccn1
COc1cccc(NC(=O)C(C)OC(=O)CCCNC(=O)c2ccc(Cl)cc2)c1
CCOCC1N(CCc2cnn(C)c12)C(=O)CCc1ccccc1C
CC(NC(N)=O)C(=O)OCc1ccc(Cl)cc1Cl
Cc1cc(=O)n2nc(sc2n1)N1CCCC(C1)C(=O)NCCc1ccc(Cl)cc1
COc1ccc(cc1)N1CC(CC1=O)C(=O)N\N=C\c1c[nH]c2ccccc12
CN1C(Cn2cccn2)CC2CN(CCC12)C(=O)C1CCOC1
COc1cc(OC)cc(c1)C(=O)Nc1ccccc1S(=O)(=O)N1CCCC1OC(C)=O
CN(C)C1CCN(C(C1)C(O)=O)C(=O)c1ccncc1F
CN(C)c1ccc(cc1)C(=O)NCC(N1CCOCC1)c1cccs1
O=C(NCC1CCCO1)C1CCCN(C1)c1ncccn1
COCC1COCCC11CCN(CC1)C(=O)CCc1ccccc1C
CN1CCN(CC1)C(c1ccc(F)cc1)c1ccc2cccnc2c1O
OC(C(N1CCOCC1)c1ccccc1)c1ccc(F)cc1
COCCN1CCCC11CCCN(C1)C(=O)c1ccno1
CN1C(=O)N(C)C2(N(C)C(=O)NC12c1ccccc1)c1ccccc1
CC(C)N1C2CN(Cc3ccco3)CC2C[C@@H]1C(=O)NCC1CC1
Cn1c2nc(N3CCOCC3)n(CC(O)COc3ccccc3)c2c(=O)[nH]c1=O
CN(C)C1CCN(C1)C(=O)c1ccc2ccc(N(C)Cc3ccc(F)cc3)n2c1
COc1ccc(cc1)C1C(C(O)=O)c2ccccc2C(=O)N1Cc1ccco1
CC1N(CC2CC2)C(=O)COC11CCN(CC1)C(=O)c1ccc[nH]1
CC1Cn2c(CCc3ccccc3)nnc2S1
CN1CCCC(C1)OC(=O)C(c1ccccc1)c1ccccc1
CC(C)C(NS(=O)(=O)c1ccc2nc(C)sc2c1)C(=O)NCc1cccs1
COc1ccc(cc1)C1C(C(=O)NCc2ccco2)c2ccccc2C(=O)N1C
COCCN1C2(CCN(C2)C(=O)Cc2cccnc2)c2ccccc2S1(=O)=O
O=C(CC1NC(=O)NC1=O)Nc1cccc2ccccc12
CN1CCc2ccccc2C1C1CCNCC1
Oc1ccc(cc1)N1CCN(CC(=O)N(C2CC2)C2CCS(=O)(=O)C2)CC1
Cc1cc(ccc1NC(=O)C1=NOC2(C1)CCCNC2)C#N
Cn1cc(cn1)N1CCC2(CCN(C2)C(=O)c2cccn2C)C1=O
CN(C)C(=O)C1Cn2ccnc2C2(CCN(CC2)S(=O)(=O)c2ccc(F)cc2)O1
CCCn1c(nc2ccccc12)C(C)NC(C)=O
CC(Cn1nc(C)cc1C)C(O)=O
CN(C)C(=O)N1CCC2(CC1)C(CC(=O)N2C)c1cnn(C)c1
O=C(N1CCc2ncnc(C3CCOC3)c2CC1)c1ccoc1
CC(Oc1ccccc1)C(=O)Nc1ccc(F)c(c1)S(=O)(=O)N1CCOCC1
Cn1cc(cn1)N1C2CCN(C2CC1=O)C(=O)Cc1ccccc1
CC1(C)NCCN2C1SCC2=O
CCS(=O)(=O)N1Cc2ccccc2CC1C(=O)OCC(=O)N(C(C)C)C(C)C
COc1ccc(NC2COC3(CCN(Cc4ccsc4)C3)C2)cc1
CCC(C)[C@H](NC(=O)NCCCn1ccnc1)C(=O)OC
CCC1Sc2ccccc2N(CC(=O)NCc2ccccc2OC)C1=O
CN(CC1COCCO1)Cc1nc(no1)C(c1ccccc1)c1ccccc1
CC1CN(CC(C)O1)C(=O)c1ccc(cc1)C(=O)c1ccccc1
COCCC(=O)N1CCCC2(CCN(CCN3CCCC3)C2=O)C1
Cc1ccc(cc1)S(=O)(=O)N1CCC2(C1)CCCN(CC1CCOCC1)C2
CC(C)c1ccc(cc1)S(=O)(=O)N1CC2CCC1C2OCCN(C)C
CN(C1CCS(=O)(=O)C1)C(=O)c1ccncc1
CCOc1ccc(cc1)C1N(C(=O)Cc2cc(OC)c(OC)cc12)c1ccccc1
CC(=O)NC(CCS(C)(=O)=O)C(=O)Nc1cc(C)on1
CN(C)C(=O)N1CCOCC2(CCN(Cc3nccs3)C2)C1
O=C1NC(C(N1)c1ccccc1)c1ccccc1
O=C(CC1N(Cc2ccc(cc2)-c2ccccc2)CCNC1=O)NCc1ccccc1
CN(C)S(=O)(=O)N1CCN(CC(O)COc2ccc(cc2)-c2ccccc2)CC1
O=C(NC1C(NNC1=O)c1ccccc1)c1ccccc1
Cc1nc(nc2c1COCC21CCN(C1)C(=O)c1cccnc1)N1CCOCC1
COc1cc(NC(=O)C2CN(CCc3ccccc3)C(=O)C2)cc(OC)c1
C=CCN1C(=O)CCCC11CCCN(C1)C(=O)c1cccc2cccnc12
COCCN1CCC2(CC(CC(N)=O)c3ccc(F)cc23)CC1
CS(=O)(=O)NCC1OCCc2cn(CC3CC3)nc12
CN(C1CCCCC1)C(=O)CN1C(=O)NC2(CCc3ccccc23)C1=O
COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC\C=C\c1ccccc1
O=C(NC1CCCCC1)C1CCCN(C1)S(=O)(=O)c1cccc2cccnc12
OC(CN1c2ccccc2Sc2ccccc12)Cn1nnc2ccccc12
OC(=O)CCC(=O)N1CC2CCC(C1)N2C(=O)c1ccco1
CN1CCC2C(C[C@@H](CN3CCCC3)N2c2nccs2)C1
Cc1nc(C)n(CC(O)COc2ccc(cc2)C(=O)c2ccccc2)n1
FC1(F)CCN(CC11CCN(C1)c1cnccn1)C(=O)C1CC1
CCOC(=O)N1CCC(CC1)NC(=O)c1ccc(CS(=O)c2cccc(C)c2)o1
CCS(=O)(=O)N1CCC2O[C@@H](COCc3ccncc3)CCC12
CC(C)CN(C1CCS(=O)(=O)C1)C(=O)C1CC1
COc1ccccc1CCc1nnc(CCC(=O)NCC(C)Oc2cccnc2)o1
Oc1c(C(=O)NCC2CCCO2)c(=O)n2CCc3cccc1c23
COc1cccc(CNC(=O)COC(=O)C2CC3CCCC(C2)C3=O)c1
CC1(CCC(=O)N1Cc1ccc2OCOc2c1)C(=O)NC1CCCCC1
COCCC1COC2(C1)CCCN(C2)C(=O)Cc1cccnc1
CC(=O)Nc1sc2CCCCc2c1C(N1CCOCC1)c1ccncc1
OCCC1CN(Cc2ccc3nsnc3c2)CCN1C1CCCC1
CC(=O)c1cccc(NC(=O)C2C3C=CC(C4CC34)C2C(O)=O)c1
CN1c2ccccc2C(C)(C)C11CC(=NO1)c1cccc(c1)S(=O)(=O)N1CCCC1
OC(COCc1cccs1)CN1CCN(CC1)c1ccccn1
CC(N(C)Cc1nc(oc1C)-c1ccc2ccccc2c1)c1ccncn1
CN(C)C[C@@H]1CC2CN(Cc3nccn3C)CCC2N1C
CC(Oc1ccccc1F)C(=O)NCCN1CCCCC1
OC(COc1ccccc1)CN1CCN(CC1)C(=O)C(c1ccccc1)c1ccccc1
CCN(CC)CC(O)COc1ccc2OCOc2c1
COc1ccccc1OCc1ccc(cc1)C(=O)NCC1CCCO1
Cc1c(oc2ccc3OC4(CCCCC4)CC(O)c3c12)C(=O)NCCCN1CCCCC1
Cn1cnc(c1)C(=O)N1CCC2(CC(CO2)Oc2cccnc2)C1
O=C(NCC(N1CCOCC1)c1cccnc1)c1cccs1
CC(N(C#N)c1nc(C)cc(C)n1)C(=O)N(C)C
CC(=O)c1sc(NC(=O)C2CN(Cc3ccccc3)C(=O)C2)nc1-c1ccccc1
COC1C2CCC1N(CCO2)C(=O)c1cn(C)c2ccccc12
COCC1CN(Cc2c(C)noc2C)Cc2cncn2C1
CC1(C)C2CCC1(C)c1nc3ccccc3n1C2=O
CCOCC12CCCOC1CCN(C2)C(=O)c1cccn1C
C(N1CCOCC2(CCC(Cn3cncn3)O2)C1)c1cccnc1
CC(NC(C)=O)c1ccc(Cl)c(Cl)c1
O=C(NCCc1ccccn1)C(Cc1ccccc1)NC(=O)c1cccs1
C(Oc1ccccn1)C1CNCc2cncn2C1
CCn1nnc2CN(CC3CC3)CC(COCCN(C)C)c12
CS(=O)(=O)N1CC(Oc2ccc(Cl)cc12)C(=O)NN
Fc1cnc(nc1)N1CCCC2(CCN(C2)C(=O)c2ccncc2)C1
CO\N=C\C1C(=O)CC2N(CCc3ccccc23)C1=O
O=C1CC(c2ccccc2)n2nc(NS(=O)(=O)c3ccccc3)nc2N1
Cn1c2ccccc2sc1=NCC(O)COc1ccccc1
Clc1ccccc1S(=O)Cc1ccc(o1)C(=O)NCc1ccco1
Fc1cccc(CN2CC(CCC2=O)C(=O)NCCCC2CCCC2)c1
CC(C)CC(NC(N)=O)C(=O)NCc1ccccc1Cl
CCOCC1CC2(CO1)COCCN2S(=O)(=O)c1ccc(OC)cc1
CC1CCCCN1CCNC(=O)CNS(=O)(=O)c1ccc2nc(C)sc2c1
OC1C[N+]2(CC(=O)c3ccc(Br)cc3)CCC1CC2
COc1ccc(cc1NC(=O)CC1CC2CCC1C2)S(=O)(=O)N1CCOCC1
C(N1CCc2c([nH]c3ccccc23)C1c1ccccn1)c1cccn1-c1cccnc1
Fc1ccc(CNC(=O)CCC2CCCN(C2)C(=O)c2ccc3OCOc3c2)cc1F
O=C(N1CCOCC1)C12CC3CC(C1)CC(C3)(C2)c1ccccc1
CC(C)N1CC(c2nc[nH]n2)c2cc(ccc12)C(=O)N1CCCCC1
CCC1Oc2ccc(C)cc2N(CC(=O)NCC2COc3ccccc3O2)C1=O
CN(CC1CN(Cc2nccn2C1)S(C)(=O)=O)Cc1ccco1
CC(C)c1ccc(cc1)C1OC(=NN1C(C)=O)c1cccnc1
CC(C)(C)C1N(CCCn2cccn2)CCc2c1[nH]c1ccccc21
CC(=O)c1cccc(CN2CCCC(C2)C(=O)c2ccc3OCOc3c2)c1
CSc1nnc(C(C)c2ncc(cc2Cl)C(F)(F)F)n1C
O=C(C1CN(C2CCCCCCC2)C(=O)C1)N1CCC2(CC1)OCCO2
CN(C)CCNC(=O)CC1CC2(CCN(CC2)S(=O)(=O)C2CC2)c2ccccc12
FC(F)(F)c1cccc(c1)C(=O)C1CCCN(C1)C(=O)CN1CCCC1=O
COc1cc(ncn1)N1CCOC2(C1)COCCN(CCN(C)C)C2
COc1ccc(cc1)S(=O)(=O)N1CCCC1c1cccs1
Fc1ccc(\C=C\CN2CCCC(C2)C(=O)Nc2ccccc2Oc2cccnc2)cc1
Cc1ccc2n(CC3COC(C)(C)O3)c3c(CCCC3=O)c2c1
CN(CC1CCC2(COCCN(C2)C(N)=O)O1)Cc1ccco1
Cc1cnc(nc1)N1CCC2(CN(CC2C1)S(C)(=O)=O)c1ccccc1
COc1ccc(CNC(=O)C(C#N)c2nc3ccccc3nc2N2CCCC2)cc1
O=C(Cc1ccccc1)N1CCC2(CN(CC22CCNC2=O)c2ncccn2)CC1
CC1(C)CC2(CCO1)NCCN1C2SCC1=O
Cc1cccc(c1)-c1nnn2CC(CNCc3nccs3)OCc12
COc1ccccc1C(CNC(=O)COc1ccccc1C)N1CCCC1
Cc1ccc(CNC(=O)C2CCC(=O)N(CCCN3CCOCC3)C2)cc1
COCC(=O)N1CCC2(C1)CCCN(C2)C(=O)Cc1cccnc1
O=C1N(Cc2ccc3OCOc3c2)C(Nc2ccc3OCCOc3c2)c2ccccc12
CC1CN(CC(C)O1)C(=O)COC(=O)c1[nH]c(C)c(C(C)=O)c1C
O=C(N(CCN1CCCCC1)CC1CCCN(C1)C1CCCC1)c1cccs1
Fc1ccc(cc1)C(=O)c1ccc(cc1)N1CCN(CC1)C1CC(=O)NC1=O
CC(C)C1CC(CCNCc2ccc3OCOc3c2)(CCO1)c1ccccc1
CC(C)NC(=O)C1Cn2ccnc2C2(CCN(CC2)C(=O)c2cccn2C)O1
CCN1C(=O)CCCC11CCCN(C1)C(=O)Nc1ccc(C)cc1
CC(C)N1CCOCC2(CN(Cc3ccc(F)cc3)CCO2)C1
CCc1n[nH]c(C(=O)NC2CCCN(Cc3ccccc3F)C2)c1C
C(OCC1CNCc2ncn(CC3CC3)c12)C1CCOCC1
Clc1cccc(c1)C1CC(=O)C(C2NCCc3ccccc23)C(=O)C1n1cncn1
COc1ccc(OCC(O)CNCc2ccco2)cc1
Fc1ccc(cc1)N1CCC2(CC(CO2)Oc2cccnc2)CC1
CC1C=NC(=N1)S(=O)(=O)N1CC[C@H]2[C@@H]1c1cc(ccc1N(C)[C@H]2CO)-c1ccc(F)cc1
COc1ccc2cc(ccc2c1)C(=O)C1CCCN(C1)C(=O)CCc1ccccn1
Cc1cc(CN2CCC3(CC(CO3)Nc3ncccn3)CC2)nn1C
CN1CC(=O)N(CC11CCN(C1)C(=O)c1cccs1)c1ccccc1
Cn1nccc1C(=O)N(CCN1CCCCC1)CC1CCCN(C1)C1CCCC1
[O-][N+](=O)c1ccc2C(=O)N(\N=C\c3ccco3)C(Nc2c1)c1ccco1
CCOC(=O)c1cnc2ccc(Br)cc2c1NCC(C)O
Cc1ccccc1C(=O)N1CC(C(=O)NCc2cccs2)C2(C1)CCOCC2
CC(N(C)CCOc1ccccc1)C(=O)Nc1cccc(c1)C#N
CC1CN(Cc2cnc(Cl)s2)CC(C)O1
CCN(CC)CCN1CCOC2CCC1C2OCC=C
CC1SCC(=O)N(CC(=O)Nc2ccc3OCCOc3c2)C1=O
CN(C)C(CNC(=O)CC(NC(C)=O)c1ccccc1)c1ccco1
CC(C)CN1CC2CN(CC12)S(=O)(=O)c1ccccc1
CC(=O)N1CCC2C(C[C@@H](CN3CCCC3)N2c2nccs2)C1
CCCCNC(=O)N1C(C)Cc2ccccc12
CCc1cnc(nc1)N1CCC2(CC(CO2)Nc2cccc(n2)C#N)C1
O=C(N1CCC2(CC1)NC(=O)CC2c1cccnc1)c1ccoc1
COC(C(=O)Nc1ccnn1C1CCN(CC1)C(=O)c1cccc(OC)c1)c1ccccc1
O=C(N1CCOCC2(CCN(C2)c2ncccn2)C1)c1ccco1
CC(C)CN1CCN(Cc2cnc(nc2)-c2cccc(C)c2)CC1CCO
OCC1CCCN(C1)c1ncnc2scc(-c3ccccc3)c12
C=CCOCC12CCCOC1CCN(C2)S(=O)(=O)C1CC1
